Criteria;Province;1970;1971;1972;1973;1974;1975;1976;1977;1978;1979;1980;1981;1982;1983;1984;1985;1986;1987;1988;1989;1990;1991;1992;1993;1994;1995;1996;1997;1998;1999;2000;2001;2002;2003;2004;2005;2006;2007;2008;2009;2010;2011;2012;2013;2014;2015;2016;2017;2018;2019;2020;2021;2022;2023;2024;2025;2026;2027;2028;2029;2030
Ratio of protected wilderness areas;Heilongjiang;0,089588622;0,089857011;0,090127013;0,090397109;0,090668315;0,090940118;0,091213036;0,091487073;0,091761181;0,084563882;0,084817794;0,08507225;0,085327246;0,085583276;0,085840346;0,086097451;0,086356101;0,086614777;0,086875007;0,087135256;0,087397068;0,087658889;0,087922283;0,088185677;0,088450121;0,08871562;0,088981639;0,089248716;0,075554716;0,07578147;0,076009123;0,07623721;0,076465727;0,076695143;0,076924986;0,07715573;0,07738738;0,077619453;0,072583987;0,078085833;0,078320141;0,078555362;0,078790999;0,079027046;0,079264511;0,079501879;0,079661257;0,074419593;0,074568421;0,074194257;0,07434323;0,074492319;0,074641522;0,074790836;0,074940749;0,071963626;0,072107978;0,072252437;0,072397475;0,072542619;0,072687865
Ratio of protected wilderness areas;Shanghai;0,141069397;0,141391106;0,14187643;0,142201835;0,14269275;0,143187067;0,143518519;0,144018583;0,1443539;0,144859813;0,145199063;0,119858989;0,120283019;0,120567376;0,120996441;0,121284185;0,121718377;0,122009569;0,12244898;0,122743682;0,107487923;0,107748184;0,108140948;0,108404385;0,108801956;0,109068627;0,109336609;0,10974106;0,110012361;0,110421836;0,110696517;0,111111111;0,083854819;0,084065245;0,084382872;0,08459596;0,084810127;0,085133418;0,066242038;0,085677749;0,085897436;0,086118252;0,086451613;0,086675291;0,08690013;0,087126138;0,087353325;0,087581699;0,068062827;0,065616798;0,065703022;0,065876153;0,065963061;0,066137566;0,066225166;0,059760956;0,059840426;0,06;0,060080107;0,060240964;0,060321716
Ratio of protected wilderness areas;Jiangsu;0,09063396;0,090894569;0,091171287;0,091449695;0,091715023;0,091996766;0,092280247;0,092550423;0,092822186;0,093110784;0,093385853;0,080164609;0,08040284;0,080655846;0,08089701;0,08113962;0,08138369;0,081615552;0,06505295;0,065250379;0,055132758;0,055301103;0,055461041;0,055631399;0,055793257;0,055965665;0,056129477;0,056303972;0,056469773;0,056636553;0,056804321;0,056973086;0,057152875;0,057323721;0,057495591;0,057668495;0,05305181;0,053202847;0,053364269;0,053526674;0,05369007;0,053844769;0,054010116;0,054176481;0,054334;0,054492437;0,054601899;0,054711802;0,054822149;0,053279441;0,053387334;0,053495665;0,053604436;0,053713651;0,053813323;0,047787282;0,047885225;0,04798357;0,048073326;0,048172446;0,048271976
Ratio of protected wilderness areas;Zhejiang;0,097104677;0,0974084;0,097692135;0,097977528;0,098286745;0,098575627;0,098866213;0,099158517;0,099475245;0,099771167;0,100068855;0,097375691;0,097667975;0,097962019;0,09825784;0,098555452;0,098831776;0,09913288;0,099435825;0,099740627;0,089382833;0,089658444;0,08993576;0,090193271;0,090473911;0,090734518;0,063568505;0,063752717;0,063953488;0,064139942;0,064327485;0,064516129;0,064721746;0,064912712;0,065104809;0,065298046;0,041428926;0,041552625;0,027451959;0,041802253;0,041928195;0,031730043;0,031826219;0,031922979;0,03202033;0,02803262;0,028089888;0,02814739;0,028205128;0,026978417;0,027033986;0,027082796;0,027138796;0,027195027;0,027251492;0,025481019;0,025534132;0,025587467;0,025634319;0,025688073;0,025742054
Ratio of protected wilderness areas;Anhui;0,345099759;0,346162305;0,347231414;0,348230088;0,349312028;0,350322724;0,351417727;0,352440663;0,353469571;0,354584366;0,355625847;0,337412191;0,338409091;0,339489284;0,340498514;0,341513761;0,342535082;0,343562529;0,344596158;0,345636026;0,320838184;0,3217371;0,322716628;0,323702138;0,324693685;0,325614367;0,326617682;0,305991441;0,306866953;0,307821095;0,308707124;0,309672762;0,310569498;0,22875817;0,229424618;0,23009496;0,230825598;0,231504165;0,184275184;0,215869887;0,216510133;0,217154189;0,217856255;0,194063357;0,194645984;0,195183141;0,195575666;0,195969773;0,189298334;0,189175518;0,189559047;0,189944134;0,190330789;0,190719021;0,19110884;0,188940092;0,189279302;0,189668466;0,190059233;0,190451613;0,190796277
Ratio of protected wilderness areas;Fujian;0,066204715;0,066404774;0,066601;0,066803466;0,067002058;0,067206973;0,067407975;0,067610184;0,067813609;0,068012999;0,068218859;0,059702654;0,059884447;0,060062647;0,06024191;0,060427007;0,060603666;0,060786178;0,060969793;0,061154521;0,058696521;0,058875431;0,059050684;0,059226983;0,059404338;0,059582758;0,059762254;0,059942834;0,060119584;0,057591193;0,05776203;0,057938673;0,058111581;0,058285524;0,058210324;0,058385613;0,058557047;0,058734433;0,056380824;0,059087446;0,059263033;0,059444728;0,059622448;0,05723098;0,057403111;0,057571318;0,057690647;0,057805469;0,057920749;0,057341442;0,057456255;0,057571528;0,057687265;0,057803468;0,05792014;0,054075442;0,054185022;0,054295047;0,05440552;0,054511611;0,054622968
Ratio of protected wilderness areas;Jiangxi;0,180296691;0,180847005;0,181383335;0,181922855;0,182483157;0,18302925;0,183578621;0,1841313;0,184669329;0,185228605;0,185791279;0,175233415;0,175768927;0,176290291;0,176814756;0,177342351;0,177873105;0,178407044;0,178944199;0,179484598;0,163873183;0,16435443;0,164855256;0,165342298;0,165849172;0,166342113;0,146998355;0,14743788;0,147880041;0,148324863;0,148772368;0,149222582;0,126020515;0,12639093;0,126776877;0,127151758;0,127528863;0,127921802;0,108908781;0,118106028;0,118460549;0,118817204;0,119176014;0,119524067;0,119887165;0,120239391;0,111438229;0,11165738;0,111889643;0,11189118;0,112112552;0,112334802;0,112557934;0,112794427;0,113019391;0,109803486;0,110023362;0,11024412;0,110465766;0,110688304;0,110899305
Ratio of protected wilderness areas;Shandong;0,613870115;0,391214623;0,392371378;0,393534994;0,394705532;0,395883055;0,397067624;0,398259304;0,399458158;0,400664251;0,40187765;0,40309842;0,404203472;0,405438436;0,400858106;0,402090378;0,40333025;0,40445269;0,405707196;0,406969508;0,408112324;0,409389671;0,410546139;0,411838791;0,399431639;0,400696864;0,40184244;0,403123008;0,404282518;0,405448718;0,406752412;0,39793615;0,399094437;0,400389358;0,401561992;0,402741514;0,403927987;0,405121471;0,355943365;0,366699703;0,367793241;0,36889332;0,37;0,37111334;0,3722334;0,373234701;0,373989218;0,374746793;0,365696888;0,358305085;0,359035326;0,35976855;0,360504775;0,361244019;0,361986301;0,338250429;0,338948092;0,339648639;0,340352088;0,341058457;0,341649342
Ratio of protected wilderness areas;Henan;0,189425637;0,190003815;0,16532721;0,165771297;0,166281755;0,17953668;0,180092951;0,180582524;0,181145306;0,181711606;0,182210031;0,182783019;0,164432177;0,164887307;0,165410551;0,165871122;0,166400638;0,166866747;0,16740265;0,167874396;0,168416801;0,168894289;0,169443316;0,16992665;0,17041275;0,17097171;0,171463816;0,164123711;0,164598842;0,165145228;0,1656263;0,166110184;0,166596902;0,167086482;0,167649537;0,168145332;0,168644068;0,169145771;0,121483376;0,147498931;0,147941681;0,148387097;0,148835203;0,149286023;0,123697917;0,124020888;0,124291321;0,124562937;0,124781086;0,123738482;0,123956044;0,124229075;0,124448367;0,124723574;0,125;0,108792185;0,109034268;0,109228712;0,109472744;0,109668756;0,109865471
Ratio of protected wilderness areas;Hubei;0,276165347;0,276957001;0,277814643;0,278677613;0,279483756;0,280357143;0,281173047;0,281993714;0,250225225;0,250960018;0,251699139;0,252442627;0,25319052;0,254000914;0,254758083;0,255519779;0,256286044;0,257056918;0,226502669;0,227188082;0,215686275;0,216342777;0,217003288;0,217667845;0,218284904;0,218957346;0,219633943;0,220262217;0,220946915;0,221582734;0,22227568;0,22291918;0,223620523;0,224271845;0,224926972;0,212454212;0,213078619;0,213706706;0,214338507;0,214974055;0,215666832;0,216310293;0,216957606;0,217608804;0,218263924;0,218867925;0,219309302;0,219752463;0,220197418;0,2155719;0,216010165;0,216450216;0,216892064;0,21733572;0,21772541;0,196355236;0,196759259;0,197164948;0,197572314;0,197930142;0,198340679
Ratio of protected wilderness areas;Hunan;0,437433318;0,43877083;0,440049065;0,441402645;0,442696283;0,444066223;0,445375543;0,446692607;0,448017484;0,449420608;0,45076174;0,452110901;0,453468162;0,454833597;0,45620728;0,45751634;0,394627438;0,395829992;0,396976033;0,398192965;0,399417381;0,400584321;0,40182351;0,403004572;0,404192597;0,405387648;0,40665678;0,407866468;0,409083375;0,410307564;0,411539103;0,364442214;0,365542694;0,36664984;0,367701654;0,368821936;0,369949066;0,371019922;0,372160547;0,373308206;0,374398625;0,375495433;0,376663786;0,377773925;0,378890628;0,380013952;0,380810905;0,381544388;0,38234778;0,369198312;0,369978858;0,370697264;0,371418465;0,372208437;0,372935535;0,351957295;0,352647531;0,353403609;0,354099535;0,354798206;0,355499641
Ratio of protected wilderness areas;Guangdong;0,065455269;0,065651191;0,065848289;0,066046574;0,066241611;0,066442275;0,06663966;0,066842747;0,067042521;0,067243494;0,067445674;0,067649075;0,067849041;0,068054885;0,061549101;0,061732677;0,061921659;0,062107467;0,062290034;0,062478062;0,06266723;0,062853107;0,063044556;0,06053286;0,060714031;0,06089629;0,061079647;0,061259707;0,061445262;0,061631944;0,06181528;0,061999709;0,062185242;0,062371889;0,062559659;0,053468847;0,053626828;0,053789731;0,048599242;0,05411449;0,054276316;0,054439112;0,054602888;0,049332428;0,049481728;0,049628168;0,049730059;0,049828571;0,049927475;0,0499541;0,050053656;0,05015361;0,050253963;0,050354719;0,05045588;0,046608857;0,04670287;0,046793626;0,046888387;0,046983532;0,047075383
Ratio of protected wilderness areas;Guangxi;0,168954771;0,169461457;0,169971191;0,170476757;0,170992627;0,171504296;0,172019037;0,172536877;0,17305038;0,173574457;0,167932306;0,16843663;0,168936616;0,169446999;0,16995301;0,170462053;0,170974155;0,171489343;0,172;0,172521398;0,173038229;0,173558167;0,174073408;0,174599594;0,175121046;0,175645622;0,176173351;0,171270718;0,171780546;0,172301332;0,172817323;0,173336414;0,173850575;0,174375901;0,174896256;0,175419726;0,175946339;0,176476123;0,177009108;0,177536918;0,178067885;0,178602038;0,179139405;0,179680015;0,18021524;0,180753662;0,181120232;0,18147951;0,181849033;0,180705334;0,181065953;0,181428014;0,181791526;0,182156498;0,182522938;0,179646018;0,180008867;0,180364283;0,180730043;0,181088314;0,181448009
Ratio of protected wilderness areas;Hainan;0,159039639;0,159502262;0,159993516;0,160461714;0,160958904;0,161432777;0,161909449;0,162415666;0,162898168;0,163383546;0,163871825;0,164363031;0,150492734;0,150946557;0,151403126;0,151836872;0,152298851;0,140047474;0,14047619;0,140883507;0,141317365;0,141729581;0,142168675;0,14258588;0,14300554;0,143452588;0,143877373;0,144304682;0,134045909;0,134446397;0,134849286;0,135254597;0,135662351;0,136072572;0,12970562;0,130100215;0,130473798;0,130873087;0,131274828;0,131655197;0,132061762;0,132446712;0,132858187;0,133247801;0,133639706;0,134033923;0,1343063;0,134579785;0,134854387;0,133828996;0,134103185;0,134353424;0,134629768;0,134907251;0,135160503;0,122084274;0,122337418;0,122568461;0,122823618;0,123056504;0,123313699
Ratio of protected wilderness areas;Chongqing;0,553654743;0,555382215;0,557120501;0,558869702;0,560629921;0,562401264;0,564183835;0,565977742;0,510366826;0,512;0,512820513;0,514469453;0,430645161;0,432038835;0,433441558;0,43485342;0,435562806;0,436988543;0,438423645;0,439868204;0,441322314;0,44278607;0,443521595;0,31;0,311036789;0,312080537;0,313131313;0,313659359;0,314720812;0,315789474;0,316865417;0,317406143;0,318493151;0,245704467;0,246551724;0,246977547;0,247833622;0,248695652;0,2495637;0,25;0,250877193;0,251760563;0,252204586;0,253097345;0,253996448;0,254448399;0,255357143;0,255813953;0,256272401;0,251346499;0,251798561;0,252252252;0,252707581;0,253164557;0,254083485;0,24;0,240437158;0,240875912;0,241316271;0,241758242;0,242201835
Ratio of protected wilderness areas;Sichuan;0,244764668;0,245498762;0,246236054;0,246974111;0,239910805;0,240630632;0,241352374;0,242076028;0,242802811;0,24353028;0,244260883;0,244994638;0,245729056;0,24646663;0,247206109;0,244583222;0,24531641;0,246052734;0,246790929;0,24753099;0,248274206;0,249019289;0,249766235;0,248286291;0,249031576;0,249778701;0,250527659;0,251279782;0,252033738;0,25278952;0,252293455;0,253050475;0,253810679;0,254571317;0,255335138;0,256100758;0,256869577;0,257640194;0,250647547;0,258580186;0,259355769;0,260134572;0,2609137;0,261697509;0,262481624;0,26326897;0,263797488;0,264326639;0,257501812;0,256627579;0,257141071;0,257656621;0,25817277;0,25869099;0,259208325;0,249507656;0,25000863;0,250508731;0,251010836;0,251514959;0,252018187
Ratio of protected wilderness areas;Guizhou;0,136460554;0,136849608;0,137265416;0,137683758;0,138104657;0,138503156;0,138929088;0,129716981;0,130118289;0,130498266;0,130904431;0,131289019;0,131675875;0,132089414;0,132481008;0,13287493;0,133271202;0,126752664;0,127132946;0,127515516;0,127900396;0,128287606;0,128677168;0,124095927;0,12447499;0,124856377;0,125216055;0,125602003;0,125990338;0,126356589;0,126724976;0,127120296;0,127493156;0,127868209;0,128270706;0,128650355;0,122699387;0,123064708;0,115269759;0,123801917;0,117965151;0,118320611;0,118678219;0,119037995;0,119399959;0,119739785;0,119983703;0,120228618;0,118429127;0,111703218;0,111909651;0,112139918;0,112371134;0,112603306;0,112813082;0,10786144;0,108085637;0,108288213;0,10851419;0,108718378;0,108946155
Ratio of protected wilderness areas;Yunnan;0,219267909;0,219924906;0,220585851;0,221248014;0,221911381;0,222575937;0,223244485;0,223914227;0,224585148;0,219465916;0,220124662;0,220784545;0,221445551;0,222110527;0,222776629;0,223446738;0,224115062;0,224787395;0,225463775;0,226138302;0,222381617;0,223047984;0,223718356;0,22438979;0,225062269;0,225738791;0,224945197;0,224151603;0,224822399;0,225497222;0,226176108;0,226852922;0,2275338;0,228215654;0,228901607;0,226270941;0,226948886;0,227630905;0,224757963;0,228997743;0,229685731;0,230374637;0,23106444;0,231758386;0,232453225;0,233148936;0,233616169;0,234085277;0,230903149;0,230049902;0,23051134;0,230971317;0,231436462;0,231900143;0,232362329;0,22974733;0,230207065;0,230668643;0,231132075;0,231593996;0,232057766
Ratio of protected wilderness areas;Tibet;0,354725624;0,355789809;0,356857112;0,357927899;0,359001437;0,36007846;0,355980624;0,357048347;0,349992292;0,351042144;0,352095363;0,353151579;0,354211164;0,355273746;0,356339698;0,357408645;0,358480963;0,359556273;0,3591344;0,360211957;0,361292489;0,362376383;0,363463642;0,36455387;0,365647461;0,366744417;0,366843193;0,367943877;0,369047514;0,370154506;0,371265267;0,372378974;0,373284486;0,374404273;0,375527417;0,376654341;0,375267063;0,376392724;0,373107215;0,378654471;0,379790561;0,380929985;0,382072741;0,381264945;0,382408943;0,383555809;0,384324664;0,385094808;0,383308513;0,383615512;0,384384356;0,385154474;0,385926318;0,386699889;0,387474731;0,385356633;0,386129132;0,386902889;0,387677901;0,388455094;0,389233542
Ratio of protected wilderness areas;Shaanxi;0,075366156;0,075592102;0,075819408;0,076048085;0,076274849;0,076502969;0,071906791;0,072123141;0,072340798;0,072556589;0,072773671;0,072992056;0,073211756;0,073432783;0,071113684;0,071326485;0,071540564;0,071755931;0,071969356;0,072187316;0,072403319;0,07034696;0,070558723;0,070768527;0,070982839;0,071195177;0,071408789;0,071623686;0,069143255;0,069352585;0,069559936;0,069768532;0,069978381;0,070186189;0,070398563;0,070608877;0,070820452;0,06998378;0,063782956;0,070403609;0,070617118;0,070828505;0,068280872;0,068486497;0,068690018;0,068894752;0,069033048;0,0691719;0,065526225;0,0640331;0,06415951;0,0642896;0,064417026;0,064548163;0,064676617;0,061515454;0,061638362;0,061761762;0,061885657;0,06201005;0,062134945
Ratio of protected wilderness areas;Gansu;0,207358805;0,207980985;0,208605086;0,209230189;0,209858126;0,210487986;0,211118834;0,211752534;0,212388159;0,213024756;0,213664223;0,210013077;0,210643505;0,21127582;0,211909059;0,212545139;0,213183104;0,213821975;0,214463703;0,215107314;0,215752808;0,216399181;0,217048431;0,21769956;0,211345192;0,211979062;0,212614747;0,213252245;0,213892567;0,214533693;0,21517765;0,215322442;0,21596853;0,216616427;0,217266132;0,21791764;0,218570951;0,219227126;0,216269812;0,220544899;0,221206492;0,220640797;0,2213023;0,221966684;0,222632861;0,223299715;0,223747252;0,224196586;0,222182734;0,221214082;0,221656557;0,222100805;0,222545715;0,222992411;0,22343864;0,215064189;0,215495186;0,215926813;0,216360173;0,216793057;0,217227677
Ratio of protected wilderness areas;Qinghai;0,479593846;0,481032491;0,482475743;0,483923607;0,485375267;0,486831539;0,488291598;0,489756267;0,491225551;0,492699453;0,494177978;0,495660273;0,497147187;0,498638723;0,500134012;0,501634794;0,503139324;0,504649362;0,506163141;0,507681545;0,509204574;0,51073223;0,512264514;0,513801427;0,515342968;0,516889139;0,518439004;0,519994427;0,521554478;0,523119156;0,318789085;0,31974537;0,320705053;0,321666958;0,32263167;0,323599787;0,324570715;0,325544451;0,504232153;0,327500342;0,328483111;0,329468687;0,330457067;0,331448249;0,332442864;0,333439644;0,334108345;0,334777807;0,518018771;0,517457127;0,518494227;0,519533485;0,520573892;0,521617462;0,522663192;0,519045596;0,520086292;0,521128111;0,522172065;0,523219182;0,524267412
Ratio of protected wilderness areas;Ningxia;0,22969141;0,230383135;0,23107904;0,231779162;0,232463915;0,233172466;0,207116168;0,207733583;0,20835469;0,208979522;0,209608113;0,210240497;0,210876708;0,193981963;0,194572497;0,195149612;0,195747287;0,196331402;0,188820423;0,189387251;0,189957492;0,182431832;0,18298441;0,183540345;0,184083169;0,184645811;0,17635921;0,176885513;0,177414966;0,159570597;0,1600511;0,160534505;0,161006058;0,161495258;0,132883923;0,133290107;0,133686362;0,13408498;0,118785047;0,134889389;0,126739376;0,127121841;0,127506621;0,127893738;0,128271006;0,128650506;0,128908865;0,129168264;0,122035526;0,121897248;0,122144028;0,122391808;0,122628726;0,122878479;0,123129252;0,110418695;0,110644941;0,110861277;0,111089342;0,11130742;0,111526357
Ratio of protected wilderness areas;Xinjiang;0,136919712;0,137330452;0,137742444;0,138155688;0,13857008;0,138985826;0,139402825;0,139820971;0,140240474;0,140661228;0,141083128;0,141506385;0,141930894;0,142356763;0,142783774;0,143212145;0,143641768;0,144072751;0,141351499;0,141775523;0,14220088;0,14262746;0,143055373;0,143484507;0,143914975;0,144346664;0,144779686;0,145214043;0,145649736;0,146086647;0,146524894;0,146964475;0,142615957;0,143043841;0,143472901;0,143903369;0,144335013;0,144768066;0,141341841;0,145637932;0,146074862;0,146513085;0,1469526;0,147393528;0,147835749;0,144336763;0,1446261;0,144915865;0,145206304;0,14363471;0,143922517;0,14421099;0,144500006;0,144789564;0,145079789;0,140865068;0,14114735;0,141430279;0,141713733;0,141997713;0,142282217
